Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-05-15,Shrooms,2007,https://boxd.it/192D9J,1,,,2020-05-12
2020-05-15,Blues Brothers 2000,1998,https://boxd.it/192DeT,2,,,2020-05-12
2020-05-15,Hide and Seek,2005,https://boxd.it/192DlP,1.5,,,2020-05-13
2020-05-15,Jurassic Park,1993,https://boxd.it/193JJv,5,Yes,,2020-05-14
2020-05-15,Jaws,1975,https://boxd.it/194lBp,4,,,2020-05-14
2020-05-17,Scoob!,2020,https://boxd.it/19fX6h,3,,,2020-05-15
2020-05-17,Jaws 2,1978,https://boxd.it/19iqhx,2,,,2020-05-16
2020-05-18,Jaws 3-D,1983,https://boxd.it/19rGkv,1.5,,,2020-05-16
2020-05-18,Jaws: The Revenge,1987,https://boxd.it/19rGtn,1.5,,,2020-05-17
2020-05-19,Raising Arizona,1987,https://boxd.it/19zwkB,4,,,2020-05-18
2020-05-21,The Matrix,1999,https://boxd.it/19KGWH,3.5,,,2020-05-19
2020-05-21,Mr. B Natural,1957,https://boxd.it/19MfhL,,,,2020-05-20
2020-05-21,War of the Colossal Beast,1958,https://boxd.it/19MJ6N,,,,2020-05-20
2020-05-24,The Matrix Reloaded,2003,https://boxd.it/1a5mb9,3,,,2020-05-21
2020-05-24,The Amazing Colossal Man,1957,https://boxd.it/1a5mhh,,,,2020-05-21
2020-05-24,The Matrix Revolutions,2003,https://boxd.it/1a5mq9,2.5,,,2020-05-22
2020-05-24,Underworld,2003,https://boxd.it/1a6phB,2,,,2020-05-23
2020-05-24,"Frankenstein's Monster's Monster, Frankenstein",2019,https://boxd.it/1a6VEx,,,,2020-05-23
2020-05-25,Ready or Not,2019,https://boxd.it/1afxGn,3.5,Yes,,2020-05-24
2020-05-26,The Animatrix,2003,https://boxd.it/1anidB,,,,2020-05-25
2020-05-28,Underworld: Evolution,2006,https://boxd.it/1azz9F,2,,,2020-05-27
2020-05-29,Constantine,2005,https://boxd.it/1aGPM3,3,,,2020-05-27
2020-05-29,Portrait of a Lady on Fire,2019,https://boxd.it/1aGPTj,4.5,Yes,,2020-05-28
2020-05-29,X-Men: Pryde of the X-Men,1989,https://boxd.it/1aH0oL,,,,2020-05-28
2020-05-30,The Rage: Carrie 2,1999,https://boxd.it/1aLWjd,2,,,2020-05-29
2020-05-31,The Lady Vanishes,1938,https://boxd.it/1aU9RN,4,,,2020-05-29
2020-05-31,Carrie,2002,https://boxd.it/1aTw1j,2,,,2020-05-30
2020-06-02,Spaceballs,1987,https://boxd.it/1b52Kn,4,,,2020-05-31
2020-06-02,Blazing Saddles,1974,https://boxd.it/1b52Rj,3.5,,,2020-05-31
2020-06-02,How to Train Your Dragon,2010,https://boxd.it/1b8Jrf,5,Yes,,2020-06-01
2020-06-02,How to Train Your Dragon 2,2014,https://boxd.it/1b8Jsx,5,Yes,,2020-06-01
2020-06-02,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/1b8Jxn,4,Yes,,2020-06-01
2020-06-03,Cutthroat Island,1995,https://boxd.it/1bdJx3,2,,,2020-06-02
2020-06-04,The Farmer's Wife,1928,https://boxd.it/1bjUjX,,,,2020-06-03
2020-06-05,The Manxman,1929,https://boxd.it/1bpNK5,,,,2020-06-04
2020-06-07,The 39 Steps,1935,https://boxd.it/1bCK5T,,,,2020-06-05
2020-06-07,Hellboy,2004,https://boxd.it/1bCKdX,3.5,,,2020-06-06
2020-06-09,Mystery Science Theater 3000: The Movie,1996,https://boxd.it/1bQf8l,3,,,2020-06-07
2020-06-09,Carrie,2013,https://boxd.it/1bT1ut,2,,,2020-06-08
2020-06-10,Seven Samurai,1954,https://boxd.it/1bZy6V,4,,,2020-06-09
2020-06-10,The Magnificent Seven,1960,https://boxd.it/1bZycf,3,,,2020-06-09
2020-06-12,A Bug's Life,1998,https://boxd.it/1c9mnF,3,Yes,,2020-06-10
2020-06-12,The Magnificent Seven,2016,https://boxd.it/1c9mtX,2,,,2020-06-10
2020-06-14,13th,2016,https://boxd.it/1coJ2l,4.5,,,2020-06-11
2020-06-14,Rich and Strange,1931,https://boxd.it/1coJ7P,1.5,,,2020-06-12
2020-06-14,Secret Agent,1936,https://boxd.it/1coJcl,3,,,2020-06-13
2020-06-15,Waking Life,2001,https://boxd.it/1cuAYH,2.5,,,2020-06-14
2020-06-16,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/1cBgQn,4,Yes,,2020-06-14
2020-06-16,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/1cBgUJ,5,Yes,,2020-06-15
2020-06-17,The Watermelon Woman,1996,https://boxd.it/1cIy3x,4,,,2020-06-16
2020-06-19,Daughters of the Dust,1991,https://boxd.it/1cSdJH,3.5,,,2020-06-17
2020-06-19,The Bride of Frankenstein,1935,https://boxd.it/1cSdQt,4,,,2020-06-18
2020-06-28,Black Mirror: San Junipero,2016,https://boxd.it/1dLQWP,,,,2020-06-18
2020-06-21,Creature from the Black Lagoon,1954,https://boxd.it/1d4ROB,2.5,Yes,,2020-06-19
2020-06-21,Dracula,1931,https://boxd.it/1d4Rmx,3.5,Yes,,2020-06-20
2020-06-21,Drácula,1931,https://boxd.it/1d5GWh,4,,,2020-06-20
2020-06-21,Lugosi: The Dark Prince,2006,https://boxd.it/1d5SsD,,,,2020-06-20
2020-06-21,The Road to Dracula,1999,https://boxd.it/1d6CVh,,,,2020-06-20
2020-06-21,Diablo Rojo PTY,2019,https://boxd.it/1d6D4t,,,,2020-06-20
2020-06-22,"Hail, Caesar!",2016,https://boxd.it/1daHr5,4,,,2020-06-21
2020-06-22,The Frankenstein Files: How Hollywood Made a Monster,1999,https://boxd.it/1ddF37,,,,2020-06-21
2020-06-22,Karloff: The Gentle Monster,2006,https://boxd.it/1ddF6v,,,,2020-06-21
2020-06-22,Universal Horror,1998,https://boxd.it/1ddFaR,,,,2020-06-21
2020-06-22,Mummy Dearest: A Horror Tradition Unearthed,2000,https://boxd.it/1ddFfd,,,,2020-06-21
2020-06-22,He Who Made Monsters: The Life and Art of Jack Pierce,2008,https://boxd.it/1ddFnB,,,,2020-06-21
2020-06-23,Nine to Five,1980,https://boxd.it/1djviN,4,Yes,,2020-06-22
2020-06-23,Now You See Him: The Invisible Man Revealed!,2000,https://boxd.it/1djvor,,,,2020-06-22
2020-06-23,She's Alive! Creating the Bride of Frankenstein,1999,https://boxd.it/1djvrP,,,,2020-06-22
2020-06-23,The Opera Ghost: A Phantom Unmasked,2000,https://boxd.it/1djvuJ,,,,2020-06-22
2020-06-23,Back to the Black Lagoon: A Creature Chronicle,2000,https://boxd.it/1djyx7,,,,2020-06-22
2020-06-25,Calamity Jane,1953,https://boxd.it/1dsfjD,3,,,2020-06-23
2020-06-25,The Wolf Man,1941,https://boxd.it/1dsfoj,3,Yes,,2020-06-23
2020-06-25,Monster by Moonlight! The Immortal Saga of The Wolf Man,1999,https://boxd.it/1dsfrR,,,,2020-06-23
2020-06-25,"Pure in Heart: The Life and Legacy of Lon Chaney, Jr.",2010,https://boxd.it/1dsfuB,,,,2020-06-23
2020-06-25,Little Women,1933,https://boxd.it/1dsfzr,3.5,,,2020-06-23
2020-06-25,Black Girl,1966,https://boxd.it/1dsCcb,4,,,2020-06-24
2020-06-25,Quiet as Kept,2007,https://boxd.it/1dsCnX,,,,2020-06-24
2020-06-25,When It Rains,1995,https://boxd.it/1duWOD,,,,2020-06-24
2020-06-25,The Horse,1973,https://boxd.it/1duWSb,,,,2020-06-24
2020-06-25,Several Friends,1969,https://boxd.it/1duWSZ,,,,2020-06-24
2020-06-25,Victor Frankenstein,2015,https://boxd.it/1duWZV,3,,,2020-06-24
2020-06-25,The Birds,1963,https://boxd.it/1dw94F,4,Yes,,2020-06-24
2020-06-25,All About 'The Birds',1999,https://boxd.it/1dw9aj,,,,2020-06-25
2020-06-26,Gods and Monsters,1998,https://boxd.it/1dyKgx,3,,,2020-06-25
2020-06-26,Sonic the Hedgehog,2020,https://boxd.it/1dAoU5,3,Yes,,2020-06-25
2020-06-28,Dirty Computer,2018,https://boxd.it/1dMThH,4,,,2020-06-26
2020-06-28,Champagne,1928,https://boxd.it/1dMTnb,3,,,2020-06-27
2020-06-28,Blackmail,1929,https://boxd.it/1dMTt9,3,,,2020-06-27
2020-06-28,Pride,2014,https://boxd.it/1dMTyN,4,,,2020-06-27
2020-06-29,Bless Their Little Hearts,1983,https://boxd.it/1dSPF3,3.5,,,2020-06-28
2020-07-01,Set It Off,1996,https://boxd.it/1e65gJ,3.5,,,2020-06-28
2020-07-01,Sinbad the Sailor,1947,https://boxd.it/1e65pr,2,,,2020-06-29
2020-07-01,"20,000 Leagues Under the Sea",1954,https://boxd.it/1e65Vn,3.5,,,2020-06-29
2020-07-01,Black Panthers,1968,https://boxd.it/1e6uYV,4,,,2020-06-29
2020-07-01,The 7th Voyage of Sinbad,1958,https://boxd.it/1e6vZ1,2.5,,,2020-06-29
2020-07-01,Captain Kidd's Treasure,1938,https://boxd.it/1e6w67,2,,,2020-06-29
2020-07-01,Earth vs. the Flying Saucers,1956,https://boxd.it/1e6waN,3,,,2020-06-29
2020-07-01,Mysterious Island,1961,https://boxd.it/1e6we1,3.5,,,2020-06-30
2020-07-01,Losing Ground,1982,https://boxd.it/1e6wo1,3,,,2020-06-30
2020-07-02,Annie,1982,https://boxd.it/1ecudn,3,Yes,,2020-07-01
2020-07-02,Top Hat,1935,https://boxd.it/1ecYVJ,3.5,,,2020-07-02
2020-09-04,Hellboy II: The Golden Army,2008,https://boxd.it/1kRbhh,3.5,,,2020-07-02
2020-07-04,Domésticas,2001,https://boxd.it/1emznR,4,,,2020-07-03
2020-07-04,Day Bye... Bye Day,1997,https://boxd.it/1emOdx,3,,,2020-07-03
2020-07-05,Multiplex 10,2018,https://boxd.it/1evJGH,,,,2020-07-03
2020-07-05,Howard the Duck,1986,https://boxd.it/1evK2N,2,,,2020-07-04
2020-07-07,Panic Room,2002,https://boxd.it/1eGfwJ,3,,,2020-07-05
2020-07-07,The Money Pit,1986,https://boxd.it/1eGfD1,3,,,2020-07-05
2020-07-07,Mystery of the Wax Museum,1933,https://boxd.it/1eIB2b,3.5,,,2020-07-06
2020-07-08,House of Wax,1953,https://boxd.it/1eNFUV,3,,,2020-07-06
2020-07-09,Gaslight,1944,https://boxd.it/1eTxOd,4,,,2020-07-07
2020-07-09,Magic on a Stick,1946,https://boxd.it/1eTxU1,,,,2020-07-08
2020-07-09,The Bat,1959,https://boxd.it/1eTxZ1,3,,,2020-07-08
2020-07-10,Hamilton,2020,https://boxd.it/1f1YcV,4,,,2020-07-08
2020-07-10,Parasite,2019,https://boxd.it/1f1Yg9,5,Yes,,2020-07-09
2020-07-11,I Married a Witch,1942,https://boxd.it/1f6alX,3.5,,,2020-07-10
2020-07-12,Moana,2016,https://boxd.it/1fee5b,5,Yes,,2020-07-11
2020-07-13,The Boondock Saints,1999,https://boxd.it/1fomUL,2.5,,,2020-07-12
2020-07-14,The Lives of Others,2006,https://boxd.it/1fsgoR,4,,,2020-07-13
2020-07-14,The Boondock Saints II: All Saints Day,2009,https://boxd.it/1futmj,2,,,2020-07-13
2020-07-15,Overdrawn at the Memory Bank,1984,https://boxd.it/1fxobL,1,,,2020-07-14
2020-07-16,Palm Springs,2020,https://boxd.it/1fG7RN,4,,,2020-07-14
2020-07-16,Time of the Apes,1987,https://boxd.it/1fFsoP,0.5,,,2020-07-15
2020-07-18,Meet Me in St. Louis,1944,https://boxd.it/1fSkPJ,4.5,,,2020-07-15
2020-07-18,Day Watch,2006,https://boxd.it/1fSl7t,2,,,2020-07-16
2020-07-18,The Thirteenth Chair,1929,https://boxd.it/1fSldV,3,,,2020-07-17
2020-07-18,Freaks,1932,https://boxd.it/1fSljJ,4,,,2020-07-17
2020-07-18,Mark of the Vampire,1935,https://boxd.it/1fSlop,3,,,2020-07-17
2020-07-18,The Sidehackers,1969,https://boxd.it/1fSm1h,1,,,2020-07-17
2020-07-19,Train to Busan,2016,https://boxd.it/1fXQC3,4,,,2020-07-18
2020-07-20,Rio Bravo,1959,https://boxd.it/1g4Yrh,3.5,,,2020-07-18
2020-07-20,High Sierra,1941,https://boxd.it/1g4YCJ,3.5,,,2020-07-18
2020-07-20,The Haunting,1963,https://boxd.it/1g4YK9,4.5,,,2020-07-19
2020-07-20,The Haunting,1999,https://boxd.it/1g4Zyj,2,,,2020-07-19
2020-07-22,Rebel Without a Cause,1955,https://boxd.it/1ggTM9,3.5,,,2020-07-20
2020-07-22,Blade,1998,https://boxd.it/1ggU8z,3,,,2020-07-21
2020-07-23,Blade II,2002,https://boxd.it/1gn1TT,3,,,2020-07-22
2020-07-23,Gravity Falls: Pilot,2010,,,,,2020-07-22
2020-07-23,Behind the Curve,2018,https://boxd.it/1gnYFV,,Yes,,2020-07-22
2020-07-24,Hellboy: In Service of the Demon,2008,https://boxd.it/1gtR7z,,,,2020-07-23
2020-07-24,Blade: Trinity,2004,https://boxd.it/1gwxDr,1.5,,,2020-07-23
2020-07-26,Catch-22,1970,https://boxd.it/1gFUK9,4,,,2020-07-24
2020-07-26,Adventures in Babysitting,1987,https://boxd.it/1gFUWf,4,Yes,,2020-07-24
2020-07-26,The Wild,2006,https://boxd.it/1gIJlj,0.5,,,2020-07-25
2020-07-28,Pacific Rim,2013,https://boxd.it/1gWWDj,4.5,Yes,,2020-07-26
2020-07-28,The Transporter,2002,https://boxd.it/1gWWJ7,3.5,,,2020-07-27
2020-07-30,Transporter 2,2005,https://boxd.it/1h8bwz,2.5,,,2020-07-28
2020-07-30,Transporter 3,2008,https://boxd.it/1h8bzN,1.5,,,2020-07-29
2020-07-30,The Thin Man,1934,https://boxd.it/1h8cg3,4,,,2020-07-29
2020-07-31,Guys and Dolls,1955,https://boxd.it/1hbT9P,3.5,,,2020-07-29
2020-07-31,Spies in Disguise,2019,https://boxd.it/1hbTBz,2,,,2020-07-30
2020-08-02,Unleashed,2005,https://boxd.it/1holV7,2.5,,,2020-07-30
2020-08-02,The Warriors,1979,https://boxd.it/1hooz9,3,,,2020-07-30
2020-08-02,Easy Virtue,1928,https://boxd.it/1hotZL,3,,,2020-07-31
2020-08-02,Jamaica Inn,1939,https://boxd.it/1hou9r,3,,,2020-07-31
2020-08-02,The Lodger: A Story of the London Fog,1927,https://boxd.it/1houx9,3.5,,,2020-08-01
2020-08-02,"Sherlock, Jr.",1924,https://boxd.it/1hoAiJ,4,,,2020-08-01
2020-08-04,Ball of Fire,1941,https://boxd.it/1hD2Ml,3.5,,,2020-08-01
2020-08-04,Double Indemnity,1944,https://boxd.it/1hD2Vd,4,,,2020-08-01
2020-08-04,The Ring,1927,https://boxd.it/1hD31Z,3,,,2020-08-02
2020-08-04,Young and Innocent,1937,https://boxd.it/1hD43H,3,,,2020-08-03
2020-08-05,Amazon Women on the Moon,1987,https://boxd.it/1hJBrz,3.5,,,2020-08-03
2020-08-05,The Old Guard,2020,https://boxd.it/1hJBxn,3.5,,,2020-08-04
2020-08-05,American Factory,2019,https://boxd.it/1hJBDl,,,,2020-08-04
2020-08-06,Raiders of the Lost Ark,1981,https://boxd.it/1hQUhH,5,Yes,,2020-08-05
2020-08-08,Indiana Jones and the Temple of Doom,1984,https://boxd.it/1i1V2b,4,Yes,,2020-08-05
2020-08-08,Flash Gordon,1980,https://boxd.it/1i1V6H,3,,,2020-08-06
2020-08-08,Birdman of Alcatraz,1962,https://boxd.it/1i1Vqd,4,,,2020-08-06
2020-08-08,The Haunting of Molly Hartley,2008,https://boxd.it/1i1VsD,2,,,2020-08-07
2020-08-08,The Exorcism of Molly Hartley,2015,https://boxd.it/1i1VvR,1,,,2020-08-07
2020-08-09,Yes or No,2010,https://boxd.it/1i8Cgd,3,Yes,,2020-08-07
2020-08-09,Limelight,1952,https://boxd.it/1i8Cln,4,,,2020-08-08
2020-08-09,The Great Dictator,1940,https://boxd.it/1i8CpJ,4,,,2020-08-08
2020-08-14,Hitler Lives,1945,https://boxd.it/1iFOLD,0.5,,,2020-08-08
2020-08-14,City Lights,1931,https://boxd.it/1iFOSp,3.5,,,2020-08-09
2020-08-14,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/1iFP2J,4,Yes,,2020-08-09
2020-08-14,Man on Fire,2004,https://boxd.it/1iFP8H,3,,,2020-08-10
2020-08-14,Flightplan,2005,https://boxd.it/1iFPgL,1.5,,,2020-08-11
2020-08-14,The Lady Vanishes,1938,https://boxd.it/1iFQRN,4,Yes,,2020-08-12
2020-08-16,Your Job in Germany,1945,https://boxd.it/1iQMef,1,,,2020-08-13
2020-08-16,Picnic at Hanging Rock,1975,https://boxd.it/1iQMxh,4,,,2020-08-13
2020-08-16,Homesdale,1971,https://boxd.it/1iQMJn,,,,2020-08-13
2020-08-16,A Recollection... Hanging Rock 1900,1975,https://boxd.it/1iRKW7,,,,2020-08-13
2020-08-16,Mold!,2012,https://boxd.it/1iQMNz,2,,,2020-08-14
2020-08-16,Crook's Tour,1940,https://boxd.it/1iQUBr,3,,,2020-08-15
2020-08-16,Hitchcock: The Early Years,1999,https://boxd.it/1iRL0t,,,,2020-08-15
2020-08-17,Captain Marvel,2019,https://boxd.it/1iY54H,4.5,Yes,,2020-08-15
2020-08-18,Good Will Hunting,1997,https://boxd.it/1j4sR5,4.5,,,2020-08-16
2020-08-19,Juno and the Paycock,1930,https://boxd.it/1jbL6r,1,,,2020-08-17
2020-08-19,Freeheld,2015,https://boxd.it/1jbL9P,3,,,2020-08-18
2020-08-20,Sabotage,1936,https://boxd.it/1jgXDn,3,,,2020-08-18
2020-08-23,The Skin Game,1931,https://boxd.it/1jANXn,2,,,2020-08-19
2020-08-23,Big Trouble in Little China,1986,https://boxd.it/1jAO1J,3.5,Yes,,2020-08-20
2020-08-23,Number Seventeen,1932,https://boxd.it/1jAO7d,1.5,,,2020-08-21
2020-08-23,The Band Concert,1935,https://boxd.it/1jAdrP,,,,2020-08-22
2020-08-24,Hobgoblins,1988,https://boxd.it/1jHAFT,,Yes,,2020-08-22
2020-08-24,Dirty Computer,2018,https://boxd.it/1jHAVR,4.5,Yes,,2020-08-22
2020-08-24,Flushed Away,2006,https://boxd.it/1jHB4z,2.5,Yes,,2020-08-23
2020-08-24,Bumblebee,2018,https://boxd.it/1jHN5J,4,Yes,,2020-08-23
2020-08-25,Thor: Ragnarok,2017,https://boxd.it/1jOqL7,4.5,Yes,,2020-08-23
2020-08-25,Yes or No: Come Back to Me,2012,https://boxd.it/1jOqRT,2,,,2020-08-24
2020-08-25,The Pagemaster,1994,https://boxd.it/1jODrT,2.5,Yes,,2020-08-24
2020-08-26,Make Mine Music,1946,https://boxd.it/1jUitB,,,,2020-08-25
2020-08-26,Farmyard Symphony,1938,https://boxd.it/1jUkzr,,,,2020-08-25
2020-08-26,Music Land,1935,https://boxd.it/1jUr7p,,,,2020-08-25
2020-08-29,Multiplicity,1996,https://boxd.it/1kdMJR,2,,,2020-08-26
2020-08-29,Class Action Park,2020,https://boxd.it/1kdMRr,4,,,2020-08-27
2020-08-29,The Amityville Horror,1979,https://boxd.it/1kdMUF,2,Yes,,2020-08-28
2020-08-31,Seoul Station,2016,https://boxd.it/1kt82v,3,,,2020-08-29
2020-09-04,Bruce Almighty,2003,https://boxd.it/1kQmap,2.5,,,2020-08-30
2020-09-04,Made,2001,https://boxd.it/1kQmjB,1,,,2020-08-31
2020-09-04,The Terror,1963,https://boxd.it/1kQsdz,3,,,2020-08-31
2020-09-04,Fun and Fancy Free,1947,https://boxd.it/1kQsrr,3,,,2020-09-01
2020-09-04,The New Mutants,2020,https://boxd.it/1kQsxT,,,,2020-09-02
2020-09-04,The Man Who Knew Too Much,1934,https://boxd.it/1kRdOd,3.5,,,2020-09-03
2020-09-04,The Man Who Knew Too Much,1956,https://boxd.it/1kRdRV,3.5,,,2020-09-03
2020-09-04,The Making of 'The Man Who Knew Too Much',2000,https://boxd.it/1kRDBJ,,,,2020-09-03
2020-09-05,Bill & Ted's Excellent Adventure,1989,https://boxd.it/1kYGbX,5,Yes,,2020-09-04
2020-09-05,Bill & Ted's Bogus Journey,1991,https://boxd.it/1kZkxz,4.5,Yes,,2020-09-04
2020-09-07,Bill & Ted Face the Music,2020,https://boxd.it/1le1SX,3.5,,,2020-09-06
2020-09-08,Mr. Deeds Goes to Town,1936,https://boxd.it/1lk0sV,3,,,2020-09-07
2020-09-08,The Real Story of Halloween,2010,https://boxd.it/1lk0wN,,,,2020-09-07
2020-09-08,Mr. Deeds,2002,https://boxd.it/1lkBVP,2.5,Yes,,2020-09-07
2020-09-10,The Purple Rose of Cairo,1985,https://boxd.it/1lwV3n,3,,,2020-09-08
2020-09-10,Amityville II: The Possession,1982,https://boxd.it/1lwV8R,2,,,2020-09-09
2020-09-10,Live From the Space Stage: A Halyx Story,2020,https://boxd.it/1lwY8b,,,,2020-09-09
2020-09-13,Dune,1984,https://boxd.it/1lRiK5,3,,,2020-09-10
2020-09-12,The Babysitter,2017,https://boxd.it/1lJUxx,3.5,,,2020-09-11
2020-09-13,The Babysitter: Killer Queen,2020,https://boxd.it/1lRjM7,1.5,,,2020-09-12
2020-09-14,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/1lXWrz,5,Yes,,2020-09-13
2020-09-17,Piranha,1978,https://boxd.it/1mgFGP,3,,,2020-09-14
2020-09-17,A Bucket of Blood,1959,https://boxd.it/1mgFNV,3,,,2020-09-15
2020-09-17,The Exorcist,1973,https://boxd.it/1mgG9n,4.5,,,2020-09-16
2020-09-17,Halloweentown High,2004,https://boxd.it/1mgGg9,1.5,,,2020-09-16
2020-09-18,The Exorcist,1973,https://boxd.it/1mlc8f,4.5,Yes,,2020-09-17
2020-09-18,Raising Hell: Filming The Exorcist,2010,https://boxd.it/1mlcgj,,,,2020-09-17
2020-09-22,Return to Halloweentown,2006,https://boxd.it/1mLQun,1.5,,,2020-09-18
2020-09-22,3 Ninjas,1992,https://boxd.it/1mLQK1,2.5,Yes,,2020-09-19
2020-09-22,The Italian Job,1969,https://boxd.it/1mLQMV,4,,,2020-09-20
2020-09-22,Amityville 3-D,1983,https://boxd.it/1mLQWr,2,,,2020-09-21
2020-09-25,Horror Noire: A History of Black Horror,2019,https://boxd.it/1n1Dmd,4,,,2020-09-22
2020-09-25,3 Ninjas Kick Back,1994,https://boxd.it/1n1Ds1,2,,,2020-09-23
2020-09-25,Pulse,2001,https://boxd.it/1n3ZTR,3.5,,,2020-09-24
2020-09-25,Salem's Lot,1979,https://boxd.it/1n400t,3,,,2020-09-24
2020-09-26,The Love Witch,2016,https://boxd.it/1n9FIr,2,,,2020-09-25
2020-09-27,The Addams Family,1991,https://boxd.it/1neuiH,3.5,Yes,,2020-09-26
2020-09-28,Pulse,2006,https://boxd.it/1noQvj,0.5,,,2020-09-26
2020-09-28,Sing Street,2016,https://boxd.it/1noQkb,4.5,,,2020-09-27
2020-09-29,Unpregnant,2020,https://boxd.it/1ntvlH,3,,,2020-09-28
2020-09-29,3 Ninjas Knuckle Up,1994,https://boxd.it/1ntvtL,1.5,,,2020-09-28
2020-10-04,3 Ninjas: High Noon at Mega Mountain,1998,https://boxd.it/1nUzbl,1.5,,,2020-09-28
2020-10-04,Assault on Precinct 13,1976,https://boxd.it/1nUzht,3.5,,,2020-09-29
2020-10-04,Disclosure,2020,https://boxd.it/1nUzlP,3.5,,,2020-09-30
2020-10-04,Halloween III: Season of the Witch,1982,https://boxd.it/1nUzr9,2,Yes,,2020-10-01
2020-10-04,"Stand Alone: The Making of ""Halloween III: Season of the Witch""",2012,https://boxd.it/1nUzuH,,,,2020-10-01
2020-10-04,The Evil Dead,1981,https://boxd.it/1nUzBt,4,Yes,,2020-10-02
2020-10-04,Snake Dick,2020,https://boxd.it/1nXSxL,,,,2020-10-03
2020-10-06,Danni and the Vampire,2020,https://boxd.it/1odfqN,3,,,2020-10-03
2020-10-06,House on Haunted Hill,1959,https://boxd.it/1odfAt,4,,,2020-10-04
2020-10-06,Amityville: The Evil Escapes,1989,https://boxd.it/1odfv9,3.5,,,2020-10-05
2020-10-06,"Elvira, Mistress of the Dark",1988,https://boxd.it/1odfG7,3.5,,,2020-10-05
2020-10-06,Stage Fright,1950,https://boxd.it/1ofeFr,3,,,2020-10-05
2020-10-08,Death Drop Gorgeous,2020,https://boxd.it/1org7v,3,,,2020-10-06
2020-10-08,Hubie Halloween,2020,https://boxd.it/1orgkf,1,,,2020-10-07
2020-10-08,Clue,1985,https://boxd.it/1orguJ,4,Yes,,2020-10-07
2020-10-10,Ginger Snaps,2000,https://boxd.it/1oz9IF,3,,,2020-10-08
2020-10-10,The Last Thanksgiving,2020,https://boxd.it/1oz9PB,2,,,2020-10-08
2020-10-10,It Follows,2014,https://boxd.it/1oC5Mp,4,Yes,,2020-10-09
2020-10-10,Poltergeist,1982,https://boxd.it/1oC5Sx,4.5,,,2020-10-09
2020-10-11,ParaNorman,2012,https://boxd.it/1oKgKF,4.5,Yes,,2020-10-10
2020-10-11,The Invisible Man,2020,https://boxd.it/1oKhMn,4,,,2020-10-10
2020-10-13,The Old Dark House,1932,https://boxd.it/1oYXBp,3.5,,,2020-10-11
2020-10-13,Hocus Pocus,1993,https://boxd.it/1oYXG5,4.5,Yes,,2020-10-11
2020-10-13,The Beast Must Die,1974,https://boxd.it/1oYXRH,3,,,2020-10-12
2020-10-13,Feels Good Man,2020,https://boxd.it/1oYXXb,4,,,2020-10-12
2020-10-13,Night of the Lepus,1972,https://boxd.it/1oYYcZ,2.5,,,2020-10-12
2020-10-13,Evil Dead II,1987,https://boxd.it/1oYYlR,4,Yes,,2020-10-12
2020-10-15,Dr. Who and the Daleks,1965,https://boxd.it/1pbgpB,3,,,2020-10-12
2020-10-15,Get Out,2017,https://boxd.it/1pbgsZ,4.5,Yes,,2020-10-13
2020-10-15,Hocus Pocus,1993,https://boxd.it/1pbgxb,4.5,Yes,,2020-10-14
2020-10-15,The Legend of Sleepy Hollow,1949,https://boxd.it/1pbgBd,4,,,2020-10-14
2020-10-18,Something Wicked This Way Comes,1983,https://boxd.it/1ptSyd,2.5,,,2020-10-15
2020-10-18,Killer Klowns from Outer Space,1988,https://boxd.it/1ptSP9,3,,,2020-10-15
2020-10-18,V/H/S,2012,https://boxd.it/1ptSXn,1.5,,,2020-10-16
2020-10-18,Return to Oz,1985,https://boxd.it/1ptT1z,3.5,,,2020-10-16
2020-10-18,Devil,2010,https://boxd.it/1ptT6T,2,,,2020-10-17
2020-10-18,Dead in Tombstone,2013,https://boxd.it/1pvvNN,2,,,2020-10-17
2020-10-20,Dead Again in Tombstone,2017,https://boxd.it/1pIgU1,1.5,,,2020-10-18
2020-10-20,The Phantom of the Opera,1925,https://boxd.it/1pIh2f,2.5,Yes,,2020-10-18
2020-10-20,Enola Holmes,2020,https://boxd.it/1pIh75,3.5,,,2020-10-19
2020-10-21,Lost Tales From Camp Blood - Part I,2009,,1,,,2020-10-19
2020-10-21,The Friday the 13th Chronicles,2004,https://boxd.it/1pN5OV,,,,2020-10-19
2020-10-21,Secrets Galore Behind the Gore,2004,https://boxd.it/1pN5SN,,,,2020-10-19
2020-10-21,Fresh Cuts: New Tales from Friday the 13th,2009,,,,,2020-10-19
2020-10-21,The Man Behind the Legacy: Sean S. Cunningham,2009,,,,,2020-10-19
2020-10-21,Heathers,1988,https://boxd.it/1pN6d7,4,Yes,,2020-10-20
2020-10-22,Chopping Mall,1986,https://boxd.it/1pUVUF,3,,,2020-10-20
2020-10-22,The Amityville Curse,1990,https://boxd.it/1pUW0N,0.5,,,2020-10-21
2020-10-22,The Sword and the Dragon,1956,https://boxd.it/1pUWaD,,,,2020-10-21
2020-10-23,Night of the Demons,1988,https://boxd.it/1q10vd,2.5,,,2020-10-21
